tax	tax_name	parent_name	parent_class_order	count(*)
177416	Francisella tularensis subsp. tularensis SCHU S4	Bacteria	domain	33
755732	Fluviicola taffensis DSM 16823	Bacteria	domain	39
1287066	Enterococcus faecalis DENG1	Bacteria	domain	42
937777	Deinococcus peraridilitoris DSM 19664	Bacteria	domain	44
434922	Coxiella burnetii Dugway 5J108-111	Bacteria	domain	42
1388753	Campylobacter peloridis LMG 23910	Bacteria	domain	34
35	Corallococcus macrosporus	Bacteria	domain	57
1045855	Pseudoxanthomonas spadix BD-a59	Bacteria	domain	48
768486	Enterococcus hirae ATCC 9790	Bacteria	domain	48
316385	Escherichia coli str. K-12 substr. DH10B	Bacteria	domain	49
1452725	Flavobacterium psychrophilum FPG101	Bacteria	domain	34
935897	Haemophilus influenzae F3047	Bacteria	domain	39
41899	Burkholderia plantarii	Bacteria	domain	43
1439855	Burkholderia pseudomallei A79A	Bacteria	domain	46
710128	Mycoplasmoides gallisepticum str. R(high)	Bacteria	domain	32
698972	Corynebacterium diphtheriae INCA 402	Bacteria	domain	41
1262449	Clostridium pasteurianum DSM 525 = ATCC 6013	Bacteria	domain	43
690850	Desulfocurvibacter africanus subsp. africanus str. Walvis Bay	Bacteria	domain	49
1249650	Ehrlichia chaffeensis str. West Paces	Bacteria	domain	36
745156	Escherichia coli 1303	Bacteria	domain	50
1921421	Geobacillus genomosp. 3	Bacteria	domain	61
1423732	Lacticaseibacillus casei DSM 20011 = JCM 1134 = ATCC 393	Bacteria	domain	48
644042	Lactiplantibacillus plantarum JDM1	Bacteria	domain	43
363253	Lawsonia intracellularis PHE/MN1-00	Bacteria	domain	41
342108	Paramagnetospirillum magneticum AMB-1	Bacteria	domain	46
754477	Methylophaga frappieri	Bacteria	domain	37
1912856	Peptoniphilus sp. ING2-D1G	Bacteria	domain	38
374833	Neisseria meningitidis 053442	Bacteria	domain	42
1129369	Mesomycoplasma hyorhinis GDL-1	Bacteria	domain	29
266117	Rubrobacter xylanophilus DSM 9941	Bacteria	domain	45
1305598	Staphylococcus aureus M1	Bacteria	domain	40
981368	Xanthomonas euvesicatoria pv. citrumelo F1	Bacteria	domain	47
430531	Burkholderia humptydooensis	Bacteria	domain	45
640510	Burkholderia sp. CCGE1001	Bacteria	domain	47
1536774	Paenibacillus sp. FSL H7-0357	Bacteria	domain	51
391619	Phaeobacter inhibens DSM 17395	Bacteria	domain	41
446468	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	Bacteria	domain	49
882096	Listeria monocytogenes SLCC5850	Bacteria	domain	45
297246	Legionella pneumophila str. Paris	Bacteria	domain	40
1334191	Levilactobacillus brevis BSO 464	Bacteria	domain	39
768066	Halomonas elongata DSM 2581	Bacteria	domain	45
1112204	Gordonia polyisoprenivorans VH2	Bacteria	domain	47
550542	Geobacillus sp. Y412MC52	Bacteria	domain	62
360104	Campylobacter concisus 13826	Bacteria	domain	37
1133592	Candidatus Uzinura diaspidicola str. ASNER	Bacteria	domain	31
879090	Listeria monocytogenes SLCC7179	Bacteria	domain	45
1408284	Clostridium botulinum Prevot_594	Bacteria	domain	41
1071772	Chlamydia trachomatis L2/25667R	Bacteria	domain	37
498211	Cellvibrio japonicus Ueda107	Bacteria	domain	36
1231626	Cardinium endosymbiont cEper1 of Encarsia pergandiella	Bacteria	domain	37
37692	Candidatus Phytoplasma mali	Bacteria	domain	30
658172	Candidatus Liberibacter solanacearum CLso-ZC1	Bacteria	domain	38
195	Campylobacter coli	Bacteria	domain	34
882378	Mycetohabitans rhizoxinica HKI 454	Bacteria	domain	43
373903	Halothermothrix orenii H 168	Bacteria	domain	44
426430	Staphylococcus aureus subsp. aureus str. Newman	Bacteria	domain	41
480520	Myroides profundi	Bacteria	domain	42
335283	Nitrosomonas eutropha C91	Bacteria	domain	41
485917	Pedobacter heparinus DSM 2366	Bacteria	domain	36
1196835	Stutzerimonas stutzeri CCUG 29243	Bacteria	domain	45
1284	Staphylococcus hyicus	Bacteria	domain	35
93062	Staphylococcus aureus subsp. aureus COL	Bacteria	domain	39
351745	Shewanella sp. W3-18-1	Bacteria	domain	45
488142	Serratia sp. SCBI	Bacteria	domain	48
157782	Pseudomonas parafulva	Bacteria	domain	42
1330457	Escherichia coli O157:H7 str. SS52	Bacteria	domain	64
1008459	Taylorella asinigenitalis MCE3	Bacteria	domain	34
1075087	Chlamydia trachomatis L1/1322/p2	Bacteria	domain	37
195253	Synechococcus sp. PCC 6312	Bacteria	domain	41
391038	Paraburkholderia phymatum STM815	Bacteria	domain	48
398578	Delftia acidovorans SPH-1	Bacteria	domain	43
322159	Streptococcus thermophilus LMD-9	Bacteria	domain	39
646529	Desulfosporosinus acidiphilus SJ4	Bacteria	domain	52
309799	Dictyoglomus thermophilum H-6-12	Bacteria	domain	46
301105	Enterobacter hormaechei subsp. hormaechei	Bacteria	domain	48
264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Bacteria	domain	44
910348	Escherichia coli P12b	Bacteria	domain	49
398767	Trichlorobacter lovleyi SZ	Bacteria	domain	41
1111068	Geobacillus thermoleovorans CCB_US3_UF5	Bacteria	domain	65
866345	Helicobacter pylori F30	Bacteria	domain	36
1234365	Helicobacter pylori Rif1	Bacteria	domain	36
1321940	Helicobacter pylori UM066	Bacteria	domain	36
1191061	Klebsiella michiganensis E718	Bacteria	domain	52
378753	Kocuria rhizophila DC2201	Bacteria	domain	45
1048260	Leptospirillum ferriphilum ML-04	Bacteria	domain	45
697281	Mahella australiensis 50-1 BON	Bacteria	domain	46
190893	Vibrio coralliilyticus	Bacteria	domain	40
945021	Tetragenococcus halophilus NBRC 12172	Bacteria	domain	40
373384	Shigella flexneri 5 str. 8401	Bacteria	domain	58
1348660	Serratia plymuthica S13	Bacteria	domain	49
614	Serratia liquefaciens	Bacteria	domain	49
189426	Paenibacillus odorifer	Bacteria	domain	54
1133849	Nocardia brasiliensis ATCC 700358	Bacteria	domain	49
189918	Mycobacterium sp. KMS	Bacteria	domain	47
940190	Melissococcus plutonius ATCC 35311	Bacteria	domain	45
460265	Methylobacterium nodulans ORS 2060	Bacteria	domain	49
562970	Kyrpidia tusciae DSM 2912	Bacteria	domain	51
502025	Haliangium ochraceum DSM 14365	Bacteria	domain	47
663278	Ethanoligenens harbinense YUAN-3	Bacteria	domain	46
1382700	Escherichia coli PMV-1	Bacteria	domain	52
161899	Corynebacterium singulare	Bacteria	domain	47
1388749	Campylobacter lari NCTC 11845	Bacteria	domain	34
1385723	Campylobacter jejuni subsp. jejuni NCTC 11168-Kf1	Bacteria	domain	34
306263	Campylobacter lari RM2100	Bacteria	domain	34
1388751	Campylobacter subantarcticus LMG 24374	Bacteria	domain	34
1031709	Cutibacterium acnes 6609	Bacteria	domain	45
1403539	Streptomyces sp. A02	Bacteria	domain	53
1338032	Vibrio parahaemolyticus O1:K33 str. CDC_K4557	Bacteria	domain	44
591365	Streptococcus intermedius JTH08	Bacteria	domain	38
696216	Streptococcus constellatus subsp. pharyngis C232	Bacteria	domain	37
396513	Staphylococcus carnosus subsp. carnosus TM300	Bacteria	domain	45
1194085	Staphylococcus aureus subsp. aureus SA40	Bacteria	domain	41
203122	Saccharophagus degradans 2-40	Bacteria	domain	37
1003202	Rickettsia typhi str. B9991CWPP	Bacteria	domain	33
399739	Ectopseudomonas mendocina ymp	Bacteria	domain	41
1309806	Streptococcus agalactiae 09mas018883	Bacteria	domain	35
1501268	Prochlorococcus sp. MIT 0604	Bacteria	domain	37
167546	Prochlorococcus marinus str. MIT 9301	Bacteria	domain	37
1562970	Fermentimonas caenicola	Bacteria	domain	40
747	Pasteurella multocida	Bacteria	domain	36
435591	Parabacteroides distasonis ATCC 8503	Bacteria	domain	53
765952	Parachlamydia acanthamoebae UV-7	Bacteria	domain	39
196162	Nocardioides sp. JS614	Bacteria	domain	45
323098	Nitrobacter winogradskyi Nb-255	Bacteria	domain	46
553482	Streptococcus equi subsp. equi 4047	Bacteria	domain	36
1095955	Treponema pallidum subsp. pallidum str. Sea 81-4	Bacteria	domain	43
496833	Mycoplasmopsis fermentans PG18	Bacteria	domain	36
701521	Pediococcus claussenii ATCC BAA-344	Bacteria	domain	47
756272	Rubinisphaera brasiliensis DSM 5305	Bacteria	domain	46
338969	Rhodoferax ferrireducens T118	Bacteria	domain	43
637887	Acetivibrio thermocellus DSM 1313	Bacteria	domain	45
869312	Streptococcus pneumoniae SPN033038	Bacteria	domain	35
907268	Chlamydia trachomatis RC-L2(s)/3	Bacteria	domain	37
622759	Zymomonas mobilis subsp. mobilis NCIMB 11163	Bacteria	domain	44
637382	Yersinia pestis D106004	Bacteria	domain	47
1394710	candidate division WWE3 bacterium RAAC2_WWE3_1	Bacteria	domain	45
1111069	Thermus sp. CCB_US3_UF1	Bacteria	domain	46
484019	Thermosipho africanus TCF52B	Bacteria	domain	46
1308	Streptococcus thermophilus	Bacteria	domain	39
370551	Streptococcus pyogenes MGAS9429	Bacteria	domain	34
707241	Sinorhizobium meliloti SM11	Bacteria	domain	45
392499	Rhizorhabdus wittichii RW1	Bacteria	domain	45
838561	Spiroplasma mirum ATCC 29335	Bacteria	domain	32
359787	Staphylococcus aureus subsp. aureus JH1	Bacteria	domain	41
1408285	Clostridium botulinum CDC_297	Bacteria	domain	35
1138877	Mycobacterium tuberculosis 7199-99	Bacteria	domain	45
264732	Moorella thermoacetica ATCC 39073	Bacteria	domain	49
351348	Marinobacter nauticus VT8	Bacteria	domain	40
1441628	Leptospirillum ferriphilum YSK	Bacteria	domain	44
1094170	Klebsiella pneumoniae subsp. pneumoniae KPNIH10	Bacteria	domain	47
443143	Geobacter sp. M18	Bacteria	domain	46
469604	Fusobacterium vincentii 3_1_36A2	Bacteria	domain	33
1200352	Corynebacterium terpenotabidum Y-11	Bacteria	domain	48
1458425	Serpentinimonas raichei	Bacteria	domain	41
699032	Clostridioides difficile BI9	Bacteria	domain	17
1224162	Corynebacterium marinum DSM 44953	Bacteria	domain	48
580047	Chlamydia trachomatis A2497	Bacteria	domain	37
537021	Candidatus Liberibacter asiaticus str. psy62	Bacteria	domain	38
937773	Staphylococcus pseudintermedius HKU10-03	Bacteria	domain	40
451516	Staphylococcus aureus subsp. aureus USA300_TCH1516	Bacteria	domain	42
985006	Staphylococcus aureus subsp. aureus LGA251	Bacteria	domain	41
591020	Shigella flexneri 2002017	Bacteria	domain	59
1412459	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20090193	Bacteria	domain	48
1036673	Paenibacillus mucilaginosus KNP414	Bacteria	domain	65
1380773	Streptococcus suis YB51	Bacteria	domain	34
1246955	Mycoplasmopsis cynos C142	Bacteria	domain	30
295358	Mesomycoplasma hyopneumoniae 232	Bacteria	domain	30
1071764	Chlamydia trachomatis F/SotonF3	Bacteria	domain	37
347834	Rhizobium etli CFN 42	Bacteria	domain	42
216596	Rhizobium johnstonii 3841	Bacteria	domain	43
1105094	Rickettsia prowazekii str. Chernikova	Bacteria	domain	33
595	Salmonella enterica subsp. enterica serovar Infantis	Bacteria	domain	48
743722	Sphingobacterium sp. 21	Bacteria	domain	41
869269	Streptococcus pneumoniae INV104	Bacteria	domain	34
246197	Myxococcus xanthus DK 1622	Bacteria	domain	57
164330	Thauera aminoaromatica	Bacteria	domain	47
666714	Treponema pallidum subsp. pallidum str. Chicago	Bacteria	domain	43
1184252	Streptococcus suis S735	Bacteria	domain	35
672190	Streptococcus suis 05HAS68	Bacteria	domain	34
471876	Streptococcus pyogenes NZ131	Bacteria	domain	34
889933	Staphylococcus aureus subsp. aureus ECT-R 2	Bacteria	domain	41
1392476	Staphylococcus aureus subsp. aureus 6850	Bacteria	domain	43
1335757	Spiribacter curvatus	Bacteria	domain	43
384676	Pseudomonas entomophila L48	Bacteria	domain	43
1321370	Idiomarina loihiensis GSL 199	Bacteria	domain	40
657321	Ruminococcus bromii L2-63	Bacteria	domain	34
984262	Saprospira grandis str. Lewin	Bacteria	domain	40
326297	Shewanella amazonensis SB2B	Bacteria	domain	43
452662	Sphingobium indicum UT26S	Bacteria	domain	48
282459	Staphylococcus aureus subsp. aureus MSSA476	Bacteria	domain	41
1368166	Staphylococcus aureus subsp. aureus SA268	Bacteria	domain	41
391295	Streptococcus suis 05ZYH33	Bacteria	domain	34
326298	Sulfurimonas denitrificans DSM 1251	Bacteria	domain	37
661367	Legionella longbeachae NSW150	Bacteria	domain	40
1105107	Rickettsia canadensis str. CA410	Bacteria	domain	33
1356852	Hymenobacter sp. APR13	Bacteria	domain	38
29343	[Clostridium] cellulosi	Bacteria	domain	47
637910	Citrobacter rodentium ICC168	Bacteria	domain	46
291272	Candidatus Blochmanniella pennsylvanica str. BPEN	Bacteria	domain	39
1249664	Burkholderia thailandensis 34	Bacteria	domain	45
1001534	Francisella tularensis subsp. tularensis TI0902	Bacteria	domain	33
1333849	Enterobacter hormaechei subsp. hoffmannii ECR091	Bacteria	domain	48
1138308	Cronobacter sakazakii ES15	Bacteria	domain	48
907269	Chlamydia trachomatis RC-F(s)/342	Bacteria	domain	37
1199191	Legionella pneumophila subsp. pneumophila str. Thunder Bay	Bacteria	domain	35
360118	Burkholderia pseudomallei 406e	Bacteria	domain	46
1041504	Candidatus Arthromitus sp. SFB-rat-Yit	Bacteria	domain	33
164756	Mycobacterium sp. MCS	Bacteria	domain	47
2103	Mycoplasma mycoides subsp. mycoides	Bacteria	domain	30
480	Moraxella catarrhalis	Bacteria	domain	37
1541959	Candidatus Izimoplasma sp. HR1	Bacteria	domain	31
243233	Methylococcus capsulatus str. Bath	Bacteria	domain	44
637381	Listeria monocytogenes 08-5923	Bacteria	domain	44
1266845	Carnobacterium inhibens subsp. gilichinskyi	Bacteria	domain	41
1007105	Pusillimonas sp. T7-7	Bacteria	domain	44
1434770	Chlamydia muridarum str. Nigg3 CMUT3-5	Bacteria	domain	37
1100832	Chlamydia trachomatis E/C599	Bacteria	domain	37
2716812	Candidatus Protofrankia datiscae	Bacteria	domain	45
699034	Clostridioides difficile BI1	Bacteria	domain	36
1114969	Cutibacterium acnes TypeIA2 P.acn31	Bacteria	domain	45
1123016	Stutzerimonas balearica DSM 6083	Bacteria	domain	44
2703885	Rahnella aceris	Bacteria	domain	47
859656	Ralstonia solanacearum CFBP2957	Bacteria	domain	45
700598	Niastella koreensis GR20-10	Bacteria	domain	55
696406	Escherichia coli UMNK88	Bacteria	domain	53
254945	Ehrlichia ruminantium str. Welgevonden	Bacteria	domain	37
756499	Desulfitobacterium dehalogenans ATCC 51507	Bacteria	domain	49
319795	Deinococcus geothermalis DSM 11300	Bacteria	domain	46
1293501	Coxiella burnetii Z3055	Bacteria	domain	42
1071776	Chlamydia trachomatis L2b/CV204	Bacteria	domain	37
759364	Chlamydia trachomatis D-LC	Bacteria	domain	37
1202538	Candidatus Carsonella ruddii HC isolate Thao2000	Bacteria	domain	21
243160	Burkholderia mallei ATCC 23344	Bacteria	domain	46
63186	Zobellia galactanivorans	Bacteria	domain	34
929713	Niabella soli DSM 19437	Bacteria	domain	39
1403316	Mycoplasma parvum str. Indiana	Bacteria	domain	31
216594	Mycobacterium marinum M	Bacteria	domain	46
561275	Mycobacterium tuberculosis variant bovis BCG str. Tokyo 172	Bacteria	domain	45
1001714	Mycobacteroides abscessus subsp. massiliense CCUG 48898 = JCM 15300	Bacteria	domain	47
593588	Vibrio cholerae MJ-1236	Bacteria	domain	53
465515	Micrococcus luteus NCTC 2665	Bacteria	domain	45
390874	Thermotoga petrophila RKU-1	Bacteria	domain	46
525898	Sulfurospirillum deleyianum DSM 6946	Bacteria	domain	40
355276	Leptospira borgpetersenii serovar Hardjo-bovis str. L550	Bacteria	domain	37
517417	Chlorobaculum parvum NCIB 8327	Bacteria	domain	44
991791	Clostridium acetobutylicum DSM 1731	Bacteria	domain	44
1249653	Ehrlichia chaffeensis str. Liberty	Bacteria	domain	36
717231	Flexistipes sinusarabici DSM 4947	Bacteria	domain	42
1267021	Frischella perrara	Bacteria	domain	40
684950	Helicobacter pylori 52	Bacteria	domain	36
1295826	Lactococcus cremoris subsp. cremoris KW2	Bacteria	domain	38
1081095	Legionella pneumophila subsp. pneumophila str. Hextuple_3a	Bacteria	domain	39
999552	Leisingera methylohalidivorans DSM 14336	Bacteria	domain	44
521096	Tsukamurella paurometabola DSM 20162	Bacteria	domain	46
956483	Mycoplasmopsis bovis Hubei-1	Bacteria	domain	34
1299326	Mycobacterium kansasii 662	Bacteria	domain	46
645462	Clostridioides difficile CD196	Bacteria	domain	36
428406	Ralstonia pickettii 12D	Bacteria	domain	44
648995	Agrobacterium pusense	Bacteria	domain	42
1276221	Spiroplasma diminutum CUAS-1	Bacteria	domain	28
574093	Streptococcus pneumoniae AP200	Bacteria	domain	38
1419814	Streptococcus sp. VT 162	Bacteria	domain	32
1051646	Vibrio tubiashii ATCC 19109	Bacteria	domain	40
1274814	Escherichia coli APEC O78	Bacteria	domain	46
651822	Fretibacterium fastidiosum	Bacteria	domain	41
1001542	Francisella tularensis subsp. tularensis TIGB03	Bacteria	domain	33
1116231	Streptococcus macedonicus ACA-DC 198	Bacteria	domain	40
1100833	Chlamydia trachomatis F/SWFPminus	Bacteria	domain	37
1453989	Campylobacter lari RM16701	Bacteria	domain	34
1504981	Halomonas sp. KO116	Bacteria	domain	42
1313290	Erysipelothrix rhusiopathiae SY1027	Bacteria	domain	35
1249655	Ehrlichia chaffeensis str. Saint Vincent	Bacteria	domain	36
216432	Croceibacter atlanticus HTCC2559	Bacteria	domain	31
395961	Cyanothece sp. PCC 7425	Bacteria	domain	43
1245474	Escherichia coli ER2796	Bacteria	domain	50
657319	[Eubacterium] siraeum 70/3	Bacteria	domain	38
402612	Flavobacterium psychrophilum JIP02/86	Bacteria	domain	33
926556	Echinicola vietnamensis DSM 17526	Bacteria	domain	37
471223	Geobacillus sp. WCH70	Bacteria	domain	63
765962	Helicobacter pylori SJM180	Bacteria	domain	36
420889	Lactococcus garvieae ATCC 49156	Bacteria	domain	42
552536	Listeria monocytogenes HCC23	Bacteria	domain	48
557599	Mycobacterium kansasii ATCC 12478	Bacteria	domain	46
300267	Shigella dysenteriae Sd197	Bacteria	domain	55
682634	Serratia plymuthica 4Rx13	Bacteria	domain	48
557760	Cereibacter sphaeroides KD131	Bacteria	domain	45
908937	Prevotella dentalis DSM 3688	Bacteria	domain	47
93221	Pandoraea pulmonicola	Bacteria	domain	53
1536775	Paenibacillus sp. FSL H7-0737	Bacteria	domain	53
478435	Mycobacterium tuberculosis KZN 605	Bacteria	domain	45
1134687	Klebsiella michiganensis	Bacteria	domain	70
1159203	Mycoplasmoides gallisepticum CA06_2006.052-5-2P	Bacteria	domain	32
762550	Leuconostoc gasicomitatum LMG 18811	Bacteria	domain	40
765910	Marichromatium purpuratum 984	Bacteria	domain	46
202752	Listeria ivanovii subsp. londoniensis	Bacteria	domain	44
1075086	Chlamydia trachomatis L2b/Canada2	Bacteria	domain	37
471473	Chlamydia trachomatis L2b/UCH-1/proctitis	Bacteria	domain	37
1071783	Chlamydia trachomatis L3/404/LN	Bacteria	domain	37
1531429	Berryella intestinalis	Bacteria	domain	46
355277	Leptospira borgpetersenii serovar Hardjo-bovis str. JB197	Bacteria	domain	37
1055528	Helicobacter pylori Puno120	Bacteria	domain	36
585423	Synechococcus sp. KORDI-49	Bacteria	domain	41
1408887	Brucella canis str. Oliveri	Bacteria	domain	44
1104321	Brucella canis HSK A52141	Bacteria	domain	44
670487	Oceanithermus profundus DSM 14977	Bacteria	domain	45
509193	Thermoanaerobacter brockii subsp. finnii Ako-1	Bacteria	domain	49
1004951	Streptococcus suis ST1	Bacteria	domain	35
546271	Selenomonas sputigena ATCC 35185	Bacteria	domain	48
1064551	Salmonella enterica subsp. enterica serovar Thompson str. RM6836	Bacteria	domain	46
1320309	Salmonella enterica subsp. enterica serovar Bovismorbificans str. 3114	Bacteria	domain	46
292414	Ruegeria sp. TM1040	Bacteria	domain	41
246200	Ruegeria pomeroyi DSS-3	Bacteria	domain	43
1105112	Rickettsia massiliae str. AZT80	Bacteria	domain	33
1123863	Pantoea ananatis LMG 5342	Bacteria	domain	44
225937	Marinobacter adhaerens HP15	Bacteria	domain	39
36855	Brucella canis	Bacteria	domain	46
203123	Oenococcus oeni PSU-1	Bacteria	domain	42
698965	Corynebacterium diphtheriae CDCE 8392	Bacteria	domain	43
1229831	Chlamydia avium 10DC88	Bacteria	domain	38
1208918	Candidatus Kinetoplastidibacterium crithidiae TCC036E	Bacteria	domain	39
407148	Campylobacter jejuni subsp. jejuni 81116	Bacteria	domain	34
273119	Ureaplasma parvum serovar 3 str. ATCC 700970	Bacteria	domain	30
1054460	Streptococcus pseudopneumoniae IS7493	Bacteria	domain	35
519441	Streptobacillus moniliformis DSM 12112	Bacteria	domain	28
399804	Shewanella putrefaciens 200	Bacteria	domain	45
984211	Salmonella enterica subsp. enterica serovar Anatum str. ATCC BAA-1592	Bacteria	domain	49
